Symbol,Company Name,Industry,Market Cap
SLGN,Silgan Holdings Inc.,Packaging & Containers,4374751340
SLI,Standard Lithium Ltd.,Other Industrial Metals & Mining,465890400
SLM,SLM Corporation,Credit Services,2977726465
SLN,Silence Therapeutics plc,Biotechnology,257233200
SLNA,Selina Hospitality PLC,Resorts & Casinos,33870813
SLND,"Southland Holdings, Inc.",Engineering & Construction,295272137
SLNG,"Stabilis Solutions, Inc.",Oil & Gas Integrated,81676296
SLNH,"Soluna Holdings, Inc.",Scientific & Technical Instruments,3744920
SLNO,"Soleno Therapeutics, Inc.",Biotechnology,705554125
SLP,"Simulations Plus, Inc.",Health Information Services,675119984
SLQT,"SelectQuote, Inc.",Insurance Brokers,218050310
SLRC,SLR Investment Corp.,Asset Management,771402044
SLRN,"Acelyrin, Inc.",Biotechnology,1002548544
SLRX,"Salarius Pharmaceuticals, Inc.",Biotechnology,2803901
SLS,"SELLAS Life Sciences Group, Inc.",Biotechnology,32883564
SLVM,Sylvamo Corporation,Paper & Paper Products,1838688840
SM,SM Energy Company,Oil & Gas E&P,4725280120
SMAP,SportsMap Tech Acquisition Corp.,Shell Companies,55738105
SMAR,Smartsheet Inc.,Software - Application,5270186688
SMBC,"Southern Missouri Bancorp, Inc.",Banks - Regional,458561425
SMBK,"SmartFinancial, Inc.",Banks - Regional,353145710
SMCI,"Super Micro Computer, Inc.",Computer Hardware,12518594058
SMFG,"Sumitomo Mitsui Financial Group, Inc.",Banks - Diversified,65014365312
SMFL,"Smart for Life, Inc.",Packaged Foods,1023412
SMG,The Scotts Miracle-Gro Company,Agricultural Inputs,2535452430
SMID,Smith-Midland Corporation,Building Materials,105916661
SMLP,"Summit Midstream Partners, LP",Oil & Gas Midstream,194968798
SMLR,"Semler Scientific, Inc.",Medical Devices,196573520
SMMF,"Summit Financial Group, Inc.",Banks - Regional,315450150
SMMT,Summit Therapeutics Inc.,Biotechnology,1343363190
SMP,"Standard Motor Products, Inc.",Auto Parts,750886290
SMPL,The Simply Good Foods Company,Packaged Foods,3678372175
SMR,NuScale Power Corporation,Utilities - Renewable,228663424
SMRT,"SmartRent, Inc.",Software - Application,480564019
SMSI,"Smith Micro Software, Inc.",Software - Application,72760225
SMTC,Semtech Corporation,Semiconductors,878547536
SMTI,Sanara MedTech Inc.,Medical Instruments & Supplies,224380837
SMWB,Similarweb Ltd.,Internet Content & Information,396074920
SMX,SMX (Security Matters) PLC,Specialty Business Services,4274379
SN,"SharkNinja, Inc.","Furnishings, Fixtures & Appliances",5766405002
SNA,Snap-on Incorporated,Tools & Accessories,13466720085
SNAL,"Snail, Inc.",Electronic Gaming & Multimedia,46545118
SNAP,Snap Inc.,Internet Content & Information,15970080795
SNAX,"Stryve Foods, Inc.",Packaged Foods,5545278
SNBR,Sleep Number Corporation,"Furnishings, Fixtures & Appliances",358089680
SNCE,"Science 37 Holdings, Inc.",Health Information Services,42160320
SNCR,"Synchronoss Technologies, Inc.",Software - Infrastructure,38946172
SNCY,"Sun Country Airlines Holdings, Inc.",Airlines,752803968
SND,"Smart Sand, Inc.",Oil & Gas Equipment & Services,85756944
SNDA,"Sonida Senior Living, Inc.",Medical Care Facilities,69533979
SNDL,SNDL Inc.,Drug Manufacturers - Specialty & Generic,351675000
SNDR,"Schneider National, Inc.",Trucking,4506611140
SNDX,"Syndax Pharmaceuticals, Inc.",Biotechnology,906767453
SNES,"SenesTech, Inc.",Specialty Chemicals,1000241
SNEX,StoneX Group Inc.,Capital Markets,1966772184
SNFCA,Security National Financial Corporation,Mortgage Finance,158602248
SNGX,"Soligenix, Inc.",Biotechnology,4960292
SNN,Smith & Nephew plc,Medical Devices,9945636958
SNOA,"Sonoma Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,932020
SNOW,Snowflake Inc.,Software - Application,47529552000
SNPO,Snap One Holdings Corp.,Electronics & Computer Distribution,574016336
SNPS,"Synopsys, Inc.",Software - Infrastructure,70101598960
SNPX,"Synaptogenix, Inc.",Biotechnology,2791172
SNSE,"Sensei Biotherapeutics, Inc.",Biotechnology,14092072
SNT,Senstar Technologies Ltd.,Security & Protection Services,28554750
SNTG,Sentage Holdings Inc.,Credit Services,4210785
SNTI,"Senti Biosciences, Inc.",Biotechnology,12517201
SNV,Synovus Financial Corp.,Banks - Regional,3766240594
SNX,TD SYNNEX Corporation,Electronics & Computer Distribution,8160939168
SNY,Sanofi,Drug Manufacturers - General,138438415867
SO,The Southern Company,Utilities - Regulated Electric,72837835569
SOBR,"SOBR Safe, Inc.",Scientific & Technical Instruments,14872769
SOFI,"SoFi Technologies, Inc.",Credit Services,6593791049
SOFO,"Sonic Foundry, Inc.",Software - Application,5826912
SOHO,Sotherly Hotels Inc.,REIT - Hotel & Motel,59845136
SOHU,Sohu.com Limited,Electronic Gaming & Multimedia,275633741
SOI,"Solaris Oilfield Infrastructure, Inc.",Oil & Gas Equipment & Services,386652173
SOL,Emeren Group Ltd,Solar,163808919
SOLO,Electrameccanica Vehicles Corp.,Auto Manufacturers,44110171
SON,Sonoco Products Company,Packaging & Containers,5023193936
SOND,Sonder Holdings Inc.,Lodging,81713492
SONM,"Sonim Technologies, Inc.",Communication Equipment,35276799
SONN,"Sonnet BioTherapeutics Holdings, Inc.",Biotechnology,2170533
SONO,"Sonos, Inc.",Consumer Electronics,1331318040
SONX,"Sonendo, Inc.",Medical Devices,13552280
SONY,Sony Group Corporation,Consumer Electronics,100755993600
SOPA,Society Pass Incorporated,Software - Application,10496985
SOPH,SOPHiA GENETICS SA,Health Information Services,250376280
SOS,SOS Limited,Software - Infrastructure,20162506
SOTK,Sono-Tek Corporation,Scientific & Technical Instruments,80134415
SOUN,"SoundHound AI, Inc.",Software - Application,377906847
SOVO,"Sovos Brands, Inc.",Packaged Foods,2200865880
SP,SP Plus Corporation,Specialty Business Services,986999408
SPB,"Spectrum Brands Holdings, Inc.",Household & Personal Products,2681599546
SPCB,SuperCom Ltd.,Security & Protection Services,3375551
SPCE,"Virgin Galactic Holdings, Inc.",Aerospace & Defense,528677268
SPEC,Spectaire Holdings Inc.,Pollution & Treatment Controls,46149112
SPFI,"South Plains Financial, Inc.",Banks - Regional,442732668
SPG,"Simon Property Group, Inc.",REIT - Retail,39436396431
SPGC,"Sacks Parente Golf, Inc.",Leisure,11428590
SPGI,S&P Global Inc.,Financial Data & Stock Exchanges,109801274000
SPH,"Suburban Propane Partners, L.P.",Utilities - Regulated Gas,1108312320
SPHR,Sphere Entertainment Co.,Entertainment,1101413248
SPI,"SPI Energy Co., Ltd.",Solar,17686888
SPIR,"Spire Global, Inc.",Specialty Business Services,72550692
SPKL,Spark I Acquisition Corporation,Shell Companies,166027209
SPLK,Splunk Inc.,Software - Infrastructure,24806290022
SPLP,Steel Partners Holdings L.P.,Conglomerates,909628024
SPNS,Sapiens International Corporation N.V.,Software - Application,1388316792
SPNT,SiriusPoint Ltd.,Insurance - Reinsurance,1625269801
SPOK,"Spok Holdings, Inc.",Health Information Services,300516895
SPOT,Spotify Technology S.A.,Internet Content & Information,31743262431
SPPL,Simpple Ltd.,Software - Application,79203901
SPR,"Spirit AeroSystems Holdings, Inc.",Aerospace & Defense,2276348180
SPRB,"Spruce Biosciences, Inc.",Biotechnology,45595984
SPRC,SciSparc Ltd.,Biotechnology,1786083
SPRO,"Spero Therapeutics, Inc.",Biotechnology,54297789
SPRU,Spruce Power Holding Corporation,Solar,69710986
SPRY,"ARS Pharmaceuticals, Inc.",Biotechnology,332577698
SPSC,"SPS Commerce, Inc.",Software - Infrastructure,5775129584
SPT,"Sprout Social, Inc.",Software - Application,2385432320
SPTN,SpartanNash Company,Food Distribution,784407624
SPWH,"Sportsman's Warehouse Holdings, Inc.",Specialty Retail,187301355
SPWR,SunPower Corporation,Solar,700768000
SPXC,"SPX Technologies, Inc.",Specialty Industrial Machinery,3622165225
SQ,"Block, Inc.",Software - Infrastructure,23927181387
SQFT,"Presidio Property Trust, Inc.",REIT - Diversified,6517335
SQL,SeqLL Inc.,Diagnostics & Research,3973965
SQM,Sociedad Química y Minera de Chile S.A.,Specialty Chemicals,13919140520
SQNS,Sequans Communications S.A.,Semiconductors,164846202
SQSP,"Squarespace, Inc.",Software - Infrastructure,3868232728
SR,Spire Inc.,Utilities - Regulated Gas,2892644469
SRAD,Sportradar Group AG,Software - Application,2618472960
SRBK,"SR Bancorp, Inc.",Banks - Regional,77109312
SRC,"Spirit Realty Capital, Inc.",REIT - Diversified,4931038869
SRCE,1st Source Corporation,Banks - Regional,1106149648
SRCL,"Stericycle, Inc.",Waste Management,3637024096
SRDX,"Surmodics, Inc.",Medical Devices,409037960
SRE,Sempra,Utilities - Diversified,43730543986
SRFM,Surf Air Mobility Inc.,Airlines,85960256
SRG,Seritage Growth Properties,REIT - Retail,403952175
SRI,"Stoneridge, Inc.",Auto Parts,451357520
SRL,Scully Royalty Ltd.,Capital Markets,60623207
SRM,"SRM Entertainment, Inc.",Leisure,17151750
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,10041473154
SRRK,Scholar Rock Holding Corporation,Biotechnology,648078410
SRT,"Startek, Inc.",Information Technology Services,172276566
SRTS,"Sensus Healthcare, Inc.",Medical Devices,36881550
SRZN,"Surrozen, Inc.",Biotechnology,11618500
SSB,SouthState Corporation,Banks - Regional,5013388476
SSBI,Summit State Bank,Banks - Regional,89244836
SSBK,"Southern States Bancshares, Inc.",Banks - Regional,203539277
SSD,"Simpson Manufacturing Co., Inc.",Building Products & Equipment,5622141400
SSIC,Silver Spike Investment Corp.,Drug Manufacturers - Specialty & Generic,57423551
SSKN,"STRATA Skin Sciences, Inc.",Medical Devices,17456950
SSL,Sasol Limited,Specialty Chemicals,8242691040
SSNC,"SS&C Technologies Holdings, Inc.",Software - Application,12409361760
SSNT,"SilverSun Technologies, Inc.",Software - Application,16451843
SSP,The E.W. Scripps Company,Broadcasting,462097368
SSRM,SSR Mining Inc.,Gold,2884774763
SSSS,SuRo Capital Corp.,Asset Management,104869856
SST,"System1, Inc.",Specialty Business Services,156404572
SSTI,SoundThinking Inc,Software - Application,187842048
SSTK,"Shutterstock, Inc.",Internet Content & Information,1237860197
SSY,"SunLink Health Systems, Inc.",Pharmaceutical Retailers,4924933
SSYS,Stratasys Ltd.,Computer Hardware,712800408
ST,Sensata Technologies Holding plc,Scientific & Technical Instruments,5197590200
STAA,STAAR Surgical Company,Medical Instruments & Supplies,1986555904
STAF,"Staffing 360 Solutions, Inc.",Staffing & Employment Services,2917011
STAG,"STAG Industrial, Inc.",REIT - Industrial,5926432100
STBA,"S&T Bancorp, Inc.",Banks - Regional,984408282
STBX,Starbox Group Holdings Ltd.,Internet Content & Information,47444100
STC,Stewart Information Services Corporation,Insurance - Property & Casualty,1172982400
STCN,"Steel Connect, Inc.",Advertising Agencies,56128775
STE,STERIS plc,Medical Devices,20655190740
STEL,"Stellar Bancorp, Inc.",Banks - Regional,1157321022
STEM,"Stem, Inc.",Software - Infrastructure,492334320
STEP,StepStone Group Inc.,Asset Management,3231241674
STER,Sterling Check Corp.,Software - Infrastructure,1067346328
STG,Sunlands Technology Group,Education & Training Services,77953615
STGW,Stagwell Inc.,Advertising Agencies,1160872931
STHO,Star Holdings,Real Estate Services,151400000
STIM,"Neuronetics, Inc.",Diagnostics & Research,31183272
STIX,"Semantix, Inc.",Software - Application,94917240
STKH,Steakholder Foods Ltd.,Packaged Foods,16071512
STKL,SunOpta Inc.,Packaged Foods,455495520
STKS,"The ONE Group Hospitality, Inc.",Restaurants,136607904
STLA,Stellantis N.V.,Auto Manufacturers,55444502016
STLD,"Steel Dynamics, Inc.",Steel,17324705960
STM,ST Microelectronics,Semiconductors,35428671196
STN,Stantec Inc.,Engineering & Construction,6792909980
STNE,StoneCo Ltd.,Software - Infrastructure,3046891120
STNG,Scorpio Tankers Inc.,Oil & Gas Midstream,3012274915
STOK,"Stoke Therapeutics, Inc.",Biotechnology,158126367
STR,Sitio Royalties Corp.,Other Industrial Metals & Mining,3833571493
STRA,"Strategic Education, Inc.",Education & Training Services,1992788952
STRC,Sarcos Technology and Robotics Corporation,Computer Hardware,14143013
STRL,"Sterling Infrastructure, Inc.",Engineering & Construction,2226607725
STRM,"Streamline Health Solutions, Inc.",Health Information Services,21320026
STRO,"Sutro Biopharma, Inc.",Biotechnology,156159660
STRR,"Star Equity Holdings, Inc.",Diagnostics & Research,13968990
STRS,Stratus Properties Inc.,Real Estate - Diversified,202969444
STRT,Strattec Security Corporation,Auto Parts,92597012
STRW,Strawberry Fields REIT LLC,REIT - Healthcare Facilities,370385022
STSS,"Sharps Technology, Inc.",Medical Instruments & Supplies,7072094
STT,State Street Corporation,Asset Management,19712345920
STTK,"Shattuck Labs, Inc.",Biotechnology,71988854
STVN,Stevanato Group S.p.A.,Medical Instruments & Supplies,8083018562
STWD,"Starwood Property Trust, Inc.",REIT - Mortgage,5651548637
STX,Seagate Technology Holdings plc,Computer Hardware,14299780000
STXS,"Stereotaxis, Inc.",Medical Instruments & Supplies,118876407
STZ,"Constellation Brands, Inc.",Beverages - Wineries & Distilleries,42995510173
SU,Suncor Energy Inc.,Oil & Gas Integrated,42237640561
SUAC,ShoulderUp Technology Acquisition Corp.,Shell Companies,168638516
SUI,"Sun Communities, Inc.",REIT - Residential,14235512009
SUM,"Summit Materials, Inc.",Building Materials,3865225000
SUN,Sunoco LP,Oil & Gas Refining & Marketing,4182238924
SUNW,"Sunworks, Inc.",Solar,14737512
SUP,"Superior Industries International, Inc.",Auto Parts,78094092
SUPN,"Supernus Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,1289519728
SUPV,Grupo Supervielle S.A.,Banks - Regional,361857904
SURG,"SurgePays, Inc.",Software - Application,61465824
SUZ,Suzano S.A.,Paper & Paper Products,13164263663
SVC,Service Properties Trust,REIT - Hotel & Motel,1164873600
SVFD,"Save Foods, Inc.",Agricultural Inputs,3300701
SVII,Spring Valley Acquisition Corp. II,Shell Companies,329667014
SVM,Silvercorp Metals Inc.,Silver,401372320
SVRA,Savara Inc.,Biotechnology,496084881
SVRE,SaverOne 2014 Ltd,Scientific & Technical Instruments,2305949
SVT,"Servotronics, Inc.",Electrical Equipment & Parts,24987062
SVV,Savers Value Village Inc.,Specialty Retail,2401981440
SWAG,Stran & Company Inc,Shell Companies,17297128
SWAV,"ShockWave Medical, Inc.",Medical Devices,7412555680
SWBI,"Smith & Wesson Brands, Inc.",Aerospace & Defense,655539443
SWI,SolarWinds Corporation,Software - Infrastructure,1533710780
SWIM,"Latham Group, Inc.",Building Products & Equipment,253798610
SWIN,Solowin Holdings,Capital Markets,28560000
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,12908095200
SWKH,SWK Holdings Corporation,Asset Management,201902050
SWKS,"Skyworks Solutions, Inc.",Semiconductors,13779524158
SWN,Southwestern Energy Company,Oil & Gas E&P,7776307374
SWSS,Clean Energy Special Situations Corp,Shell Companies,77132154
SWTX,"SpringWorks Therapeutics, Inc.",Biotechnology,1409071896
SWVL,Swvl Holdings Corp.,Software - Application,5296900
SWX,"Southwest Gas Holdings, Inc.",Utilities - Regulated Gas,4070592370
SXC,"SunCoke Energy, Inc.",Coking Coal,802384396
SXI,Standex International Corporation,Specialty Industrial Machinery,1689115956
SXT,Sensient Technologies Corporation,Specialty Chemicals,2329659486
SXTC,"China SXT Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,23712874
SXTP,"60 Degrees Pharmaceuticals, Inc.",Biotechnology,3471605
SY,So-Young International Inc.,Health Information Services,91608631
SYBT,"Stock Yards Bancorp, Inc.",Banks - Regional,1140957930
SYBX,"Synlogic, Inc.",Biotechnology,15716768
SYF,Synchrony Financial,Credit Services,11723067320
SYK,Stryker Corporation,Medical Devices,99722103039
SYM,Symbotic Inc.,Shell Companies,19810424003
SYNA,Synaptics Incorporated,Semiconductors,3199177464
SYPR,"Sypris Solutions, Inc.",Auto Parts,41018718
SYRA,Syra Health Corp.,Health Information Services,6895028
SYRS,"Syros Pharmaceuticals, Inc.",Biotechnology,51775000
SYT,"SYLA Technologies Co., Ltd.",Software - Application,70409766
SYTA,Siyata Mobile Inc.,Communication Equipment,1212873
SYY,Sysco Corporation,Food Distribution,33046970991
SZZL,Sizzle Acquisition Corp.,Shell Companies,101706786
T,AT&T Inc.,Telecom Services,109109001953
TAC,TransAlta Corporation,Utilities - Independent Power Producers,2342760780
TACT,TransAct Technologies Incorporated,Computer Hardware,59649139
TAIT,Taitron Components Incorporated,Electronics & Computer Distribution,20806741
TAK,Takeda Pharmaceutical Company Limited,Drug Manufacturers - Specialty & Generic,45368154772
TAL,TAL Education Group,Education & Training Services,5734152132
TALK,"Talkspace, Inc.",Medical Care Facilities,291403000
TALO,Talos Energy Inc.,Oil & Gas E&P,1901778480
TANH,Tantech Holdings Ltd,Household & Personal Products,8770898
TAOP,Taoping Inc.,Software - Infrastructure,3332376
TAP,Molson Coors Beverage Company,Beverages - Brewers,12350813875
TARA,"Protara Therapeutics, Inc.",Biotechnology,13708211
TARO,Taro Pharmaceutical Industries Ltd.,Drug Manufacturers - Specialty & Generic,1274493786
TARS,"Tarsus Pharmaceuticals, Inc.",Biotechnology,460544980
TASK,"TaskUs, Inc.",Information Technology Services,848035886
TAST,"Carrols Restaurant Group, Inc.",Restaurants,305590734
TATT,TAT Technologies Ltd.,Aerospace & Defense,69121330
TAYD,"Taylor Devices, Inc.",Specialty Industrial Machinery,78597202
TBBK,"The Bancorp, Inc.",Banks - Regional,1860569634
TBCP,Thunder Bridge Capital Partners III Inc.,Shell Companies,123231260
TBI,"TrueBlue, Inc.",Staffing & Employment Services,338177142
TBIO,"Telesis Bio, Inc.",Medical Devices,22158377
TBLA,Taboola.com Ltd.,Internet Content & Information,1086786861
TBLT,"ToughBuilt Industries, Inc.",Tools & Accessories,5561276
TBMC,Trailblazer Merger Corporation I,Shell Companies,93442016
TBNK,Territorial Bancorp Inc.,Banks - Regional,64240183
TBPH,"Theravance Biopharma, Inc.",Biotechnology,491161830
TC,TuanChe Limited,Internet Content & Information,9687327
TCBC,"TC Bancshares, Inc.",Banks - Regional,63409612
TCBI,"Texas Capital Bancshares, Inc.",Banks - Regional,2632958532
TCBK,TriCo Bancshares,Banks - Regional,1067751930
TCBP,TC Biopharm (Holdings) Plc,Biotechnology,3481964
TCBS,"Texas Community Bancshares, Inc.",Banks - Regional,41213461
TCBX,"Third Coast Bancshares, Inc.",Banks - Regional,207947058
TCI,"Transcontinental Realty Investors, Inc.",Real Estate Services,255464692
TCJH,Top KingWin Ltd,Capital Markets,17413850
TCMD,"Tactile Systems Technology, Inc.",Medical Devices,255490290
TCN,Tricon Residential Inc.,Real Estate Services,1804493783
TCOA,Zalatoris Acquisition Corp,Shell Companies,112681536
TCOM,Trip.com Group Limited,Travel Services,22744480563
TCON,"TRACON Pharmaceuticals, Inc.",Biotechnology,4896634
TCPC,BlackRock TCP Capital Corp.,Asset Management,604823631
TCRT,"Alaunos Therapeutics, Inc.",Biotechnology,18215465
TCRX,"TScan Therapeutics, Inc.",Biotechnology,192231576
